BJDONG_NM,ADDRESS,RA_REGNO,CMP_NM,위도,경도
용강동,서울특별시 마포구 토정로31길 23,11440-2019-00210,삼성단지내(3273-0004)공인중개사사무소,37.5416322568747,126.941479693192
공덕동,서울특별시 마포구 만리재옛길 88,11440-2019-00239,조은공인중개사사무소,37.5503741008483,126.960307928037
도화동,서울특별시 마포구 마포대로4길 32,11440-2020-00001,마포구민공인중개사사무소,37.538259986703,126.94659681585
대흥동,서울특별시 마포구 숭문길 215,11440-2020-00015,리더스(714-4800)공인중개사사무소,37.5560031052928,126.946440312148
서교동,서울특별시 마포구 홍익로 10,11440-2020-00024,나눔부동산공인중개사사무소,37.5537619785992,126.923693794834
대흥동,서울특별시 마포구 신촌로 170,11440-2020-00075,푸르지오공인중개사사무소,37.556349843334,126.944370890749
서교동,서울특별시 마포구 월드컵북로1길 14,11440-2020-00022,홍대114공인중개사사무소,37.555196532773,126.920397075268
서교동,서울특별시 마포구 와우산로13길 6,11440-2019-00230,홍대삼거리공인중개사사무소,37.5498732347229,126.922668185082
합정동,서울특별시 마포구 희우정로 46-13,11440-2019-00219,용마공인중개사사무소,37.5515522430176,126.906704070289
공덕동,서울특별시 마포구 백범로31길 7,11440-2020-00041,리더스뷰공인중개사사무소,37.5452545904697,126.948750766953
서교동,서울특별시 마포구 어울마당로 136,11440-2020-00032,홍대부동산컨설팅공인중개사사무소,37.5559851906057,126.924959983779
합정동,서울특별시 마포구 독막로 10,11440-2019-00222,닥터공인중개사사무소,37.5484914168057,126.914498578681
동교동,서울특별시 마포구 동교로 177,11440-2020-00029,홍대역공인중개사사무소,37.5564993036074,126.921366277601
상암동,서울특별시 마포구 상암산로1길 96,11440-2020-00027,신탁(02-302-2848)공인중개사사무소,37.5814112466595,126.881234631894
신수동,서울특별시 마포구 광성로 28,11440-2019-00209,신수오케이공인중개사사무소,37.5493039403598,126.936160304127
아현동,서울특별시 마포구 굴레방로 13,11440-2020-00004,새한공인중개사사무소,37.5552809733482,126.955605473165
대흥동,서울특별시 마포구 대흥로 183,11440-2020-00049,(단지내)진명부동산공인중개사사무소,37.5557612664392,126.945627444506
대흥동,서울특별시 마포구 대흥로 183,11440-2020-00060,자이사랑부동산공인중개사사무소,37.5557612664392,126.945627444506
대흥동,서울특별시 마포구 독막로 268,11440-2020-00003,청암태영공인중개사사무소,37.545661580427,126.94287914379
아현동,서울특별시 마포구 신촌로28길 50,11440-2020-00011,마포더클래시단지내공인중개사사무소,37.5554228042047,126.949370444939
공덕동,서울특별시 마포구 백범로31길 7,11440-2023-00039,마포꽃길공인중개사사무소,37.5452545904697,126.948750766953
공덕동,서울특별시 마포구 효창원로 251-1,92380000-2933,대박공인중개사사무소,37.5497135967668,126.963432415683
아현동,서울특별시 마포구 마포대로 195,11440-2019-00106,뱅크(365-6677)공인중개사사무소,37.5524339233654,126.95422378666
동교동,서울특별시 마포구 양화로 156,11440-2018-00054,서가공인중개사사무소,37.5561130617043,126.923446601456
서교동,서울특별시 마포구 월드컵북로1길 18,92380000-4889,주식회사인사이트옥션부동산중개법인,37.5550936908762,126.920207167536
도화동,서울특별시 마포구 마포대로 49,92380000-5134,토토부동산중개법인주식회사,37.5408688763591,126.946894692978
합정동,서울특별시 마포구 독막로 39,11440-2018-00039,(주)키움부동산중개법인,37.548189950663,126.917938379616
상암동,서울특별시 마포구 월드컵북로44길 32,11440-2018-00140,(주)월드시티비앤티부동산중개법인,37.57650600787,126.895573857492
동교동,서울특별시 마포구 월드컵북로2길 37,11440-2017-00054,(주)커넥츠에듀부동산중개법인,37.5569001741371,126.922619162171
용강동,서울특별시 마포구 토정로31길 24,11440-2017-00065,㈜글로벌서울부동산중개법인,37.5423544340511,126.943758267542
신수동,서울특별시 마포구 백범로 28-10,11440-2017-00108,(주)도시개발부동산중개법인,37.5518497427384,126.936721595711
동교동,서울특별시 마포구 동교로 191,11440-2018-00117,주식회사 탑부동산중개법인,37.5575443173423,126.922375619296
노고산동,서울특별시 마포구 백범로 13,11440-2018-00130,㈜플러스SH부동산중개법인,37.5534472643432,126.937496367054
용강동,서울특별시 마포구 대흥로 22,11440-2019-00150,집스부동산중개주식회사(Zeeps),37.5429118547157,126.937775489275
아현동,서울특별시 마포구 마포대로 195,11440-2019-00221,(주)진명부동산중개법인,37.5524339233654,126.95422378666
동교동,서울특별시 마포구 양화로21길 39,11440-2022-00209,부동산중개법인가치 주식회사,37.5598397190153,126.924212186284
합정동,서울특별시 마포구 포은로 34,92380000-3664,마포GU공인중개사사무소,37.5508255927454,126.907857348802
서교동,서울특별시 마포구 월드컵북로5길 22,11440-2018-00252,홍대미래부동산공인중개사사무소,37.5570808780398,126.9175086352
합정동,서울특별시 마포구 독막로 10,11440-2023-00134,레몬공인중개사사무소,37.5484914168057,126.914498578681
아현동,서울특별시 마포구 신촌로 244,11440-2023-00074,주식회사우대빵부동산중개센터,37.5569589104981,126.952841407763
공덕동,서울특별시 마포구 만리재옛8길 3,11440-2023-00135,가나안공인중개사사무소,37.5490696679916,126.958056775119
아현동,서울특별시 마포구 굴레방로1길 25,11440-2023-00064,애오개(364-0010)아이파크공인중개사사무소,37.5538409607361,126.955985110458
서교동,서울특별시 마포구 잔다리로 17,11440-2023-00145,스타부동산공인중개사사무소,37.5506535018717,126.921038579505
아현동,서울특별시 마포구 손기정로 5,나92380000-0030,광진부동산중개인사무소,37.5577635040147,126.960726611143
합정동,서울특별시 마포구 포은로 48,가92380000-00582,다복사부동산중개사무소,37.551719135596,126.90708206865
신수동,서울특별시 마포구 광성로 17,11440-2023-00144,PRO공인중개사사무소,37.5503208717885,126.935286024774
망원동,서울특별시 마포구 월드컵로31길 7,11440-2018-00092,명성공인중개사사무소,37.5616493135226,126.904284990529
대흥동,서울특별시 마포구 대흥로 161,11440-2017-00103,대흥부동산공인중개사사무소,37.5534950502789,126.94576500862
공덕동,서울특별시 마포구 마포대로12길 38,11440-2017-00105,더 부여공인중개사사무소,37.5472192867072,126.954643747274
성산동,서울특별시 마포구 월드컵로34길 8,11440-2017-00069,상암도시엔공인중개사사무소,37.5647927476262,126.903337325037
도화동,서울특별시 마포구 도화4길 39,11440-2017-00083,세븐공인중개사사무소,37.5403037986589,126.951794168985
망원동,서울특별시 마포구 월드컵로25길 91,11440-2017-00085,오르는공인중개사사무소,37.5573520567981,126.902689157372
대흥동,서울특별시 마포구 대흥로 86,11440-2017-00087,토마토공인중개사사무소,37.5475474806604,126.941811837531
상수동,서울특별시 마포구 와우산로 27,11440-2017-00122,정보부동산공인중개사사무소,37.5469114784212,126.922815071695
문정동,서울특별시 송파구 송이로31길 52,11710-2017-00017,현대공인중개사사무소,37.4913057480132,127.135507353604
석촌동,서울특별시 송파구 가락로16길 4,9253-2006,한라공인중개사사무소,37.5009460668753,127.10845305432
석촌동,서울특별시 송파구 가락로 66,9253-2022,대신공인중개사사무소,37.4997566642972,127.103618127675
방이동,서울특별시 송파구 마천로 30,9253-2054,금성공인중개사사무소,37.5092192490953,127.124042763378
잠실동,서울특별시 송파구 백제고분로12길 9,9253-3259,현대공인중개사사무소,37.5053042371435,127.08103240334
거여동,서울특별시 송파구 오금로68길 15,9253-3261,뉴월드공인중개사사무소,37.4917460982169,127.150023288998
삼전동,서울특별시 송파구 백제고분로21길 9,9253-3263,현대공인중개사사무소,37.5048544963115,127.089821696047
풍납동,서울특별시 송파구 올림픽로51길 47,9253-3272,누리공인중개사사무소,37.5336683503305,127.116388002825
가락동,서울특별시 송파구 동남로3길 5,9253-3270,월드공인중개사사무소,37.4901059046461,127.122267765514
풍납동,서울특별시 송파구 풍성로 24,9253-3318,미성공인중개사사무소,37.5347163404472,127.115155931501
석촌동,서울특별시 송파구 가락로11길 11,9253-3329,한솔공인중개사사무소,37.5013337857484,127.104435358108
잠실동,서울특별시 송파구 올림픽로12길 54,9253-4496,진성공인중개사사무소,37.5068272185821,127.083217216665
마천동,서울특별시 송파구 성내천로 227-2,9253-4534,행운공인중개사사무소,37.4995489183921,127.152959983027
가락동,서울특별시 송파구 송파대로 260,9253-4407,골드공인중개사사무소,37.4931390130546,127.118864841565
방이동,서울특별시 송파구 가락로39길 8,9253-5496,샘터공인중개사사무소,37.5118935782796,127.118275313447
방이동,서울특별시 송파구 백제고분로50길 20,9253-5506,백두산공인중개사사무소,37.5136243187346,127.116915293989
문정동,서울특별시 송파구 동남로4길 26,9253-5519,삼성공인중개사사무소,37.487964835279,127.124601801051
거여동,서울특별시 송파구 거마로9길 13,9253-5526,세진공인중개사사무소,37.4964530726011,127.144286671362
신천동,서울특별시 송파구 올림픽로35가길 11,9253-2076,코아공인중개사사무소,37.5163298028991,127.104060465697
석촌동,서울특별시 송파구 삼학사로6길 16-1,9253-2100,창신공인중개사사무소,37.4996045872324,127.098656930203
방이동,서울특별시 송파구 백제고분로48길 43,9253-2119,골드부동산공인중개사사무소,37.510251179888,127.117782750921
석촌동,서울특별시 송파구 가락로11길 33,9252-2500,굿모닝낙원공인중개사사무소,37.5031365415682,127.103486406723
방이동,서울특별시 송파구 백제고분로48길 27,9253-3364,까치부동산공인중개사사무소,37.5109332993936,127.116084404313
신천동,서울특별시 송파구 오금로 58,9253-3382,신천공인중개사사무소,37.5167377224735,127.105442842828
방이동,서울특별시 송파구 올림픽로 374,9253-4592,미래공인중개사사무소,37.5168763032023,127.111804061575
석촌동,서울특별시 송파구 백제고분로39길 14,9253-4597,주머니공인중개사사무소,37.505611861172,127.104827999429
가락동,서울특별시 송파구 동남로 169,9253-4623,미륭공인중개사사무소,37.493185691189,127.128911783139
풍납동,서울특별시 송파구 토성로 34-1,9253-4624,학사공인중개사사무소,37.5300520167187,127.114065832865
문정동,서울특별시 송파구 새말로8길 7,가-3832-262,건영공인중개사사무소,37.4821469011753,127.126669552075
삼전동,서울특별시 송파구 백제고분로32길 8,9253-5590,아세아공인중개사사무소,37.5016977131101,127.094918483099
방이동,서울특별시 송파구 백제고분로50길 30-4,11710-2017-00055,가야공인중개사사무소,37.5132762837757,127.117799268066
마천동,서울특별시 송파구 마천로61나길 7-1,11710-2017-00059,한길부동산공인중개사사무소,37.4937386273433,127.152312962022
문정동,서울특별시 송파구 충민로 66,11710-2017-00077,보광공인중개사사무소,37.4776148442516,127.124961768886
삼전동,서울특별시 송파구 백제고분로31길 29,11710-2017-00081,유림공인중개사사무소,37.5052902402543,127.095540770137
송파동,서울특별시 송파구 오금로 252,11710-2017-00083,삼익공인중개사사무소,37.5055780918361,127.121195830812
